id,platform,post_id,url,tagged_account_handle,tagged_hashtags,language,author_handle,author_display_name,category,text,created_at,retrieved_at,media_json,metrics_json,raw_json,account_id,reply_to_post_id,quoted_post_id
244,x,1931883479605596162,https://x.com/pamphletsY/status/1931883479605596162,,,en,pamphletsY,★★★ Pamphlets ★★★,unknown,"🚨🇸🇪 Sweden PM: ""Israel has no legal right to kidnap Greta Thurnberg"". https://t.co/tFWObakdU8",Mon Jun 09 01:18:08 +0000 2025,2026-02-03T18:48:36.592403+00:00,"[{""url"": ""https://pbs.twimg.com/media/Gs9tyWJWYAAJ7g0.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/Gs9tyaGXsAA3UrU.jpg"", ""type"": ""photo""}]","{""favorite_count"": 225568, ""retweet_count"": 26917, ""reply_count"": 651, ""quote_count"": 853, ""bookmark_count"": 2901, ""views"": ""5043789""}","{""created_at"": ""Mon Jun 09 01:18:08 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/Gs9tyWJWYAAJ7g0.jpg"", ""https://pbs.twimg.com/media/Gs9tyaGXsAA3UrU.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 225568, ""bookmark_count"": 2901, ""quote_count"": 853, ""reply_count"": 651, ""retweet_count"": 26917, ""text"": ""🚨🇸🇪 Sweden PM: \""Israel has no legal right to kidnap Greta Thurnberg\"". https://t.co/tFWObakdU8"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1513410916473192450"", ""id"": ""1931883479605596162"", ""conversation_id"": ""1931883479605596162"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""views"": ""5043789"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""1931877989140025558"", ""url"": ""https://x.com/pamphletsY/status/1931883479605596162""}",17,,1931877989140025558
245,x,1952492626995036317,https://x.com/pamphletsY/status/1952492626995036317,,,en,pamphletsY,★★★ Pamphlets ★★★,unknown,"DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE
DONALD TRUMP IS A PEDOPHILE",Mon Aug 04 22:11:32 +0000 2025,2026-02-03T18:48:36.592423+00:00,[],"{""favorite_count"": 216948, ""retweet_count"": 28261, ""reply_count"": 1294, ""quote_count"": 215, ""bookmark_count"": 2518, ""views"": ""4216279""}","{""created_at"": ""Mon Aug 04 22:11:32 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 216948, ""bookmark_count"": 2518, ""quote_count"": 215, ""reply_count"": 1294, ""retweet_count"": 28261, ""text"": ""DONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE\nDONALD TRUMP IS A PEDOPHILE"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1513410916473192450"", ""id"": ""1952492626995036317"", ""conversation_id"": ""1952492626995036317"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""4216279"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""1952486210846556378"", ""url"": ""https://x.com/pamphletsY/status/1952492626995036317""}",17,,1952486210846556378
246,x,1973490188904178146,https://x.com/pamphletsY/status/1973490188904178146,,,en,pamphletsY,★★★ Pamphlets ★★★,unknown,"🚨🇰🇵 BREAKING — North Korea: 
""Israel has 24 Hours to Release Greta."" https://t.co/UZuZosjgj1",Wed Oct 01 20:48:21 +0000 2025,2026-02-03T18:48:36.592440+00:00,"[{""url"": ""https://pbs.twimg.com/media/G2M-3jZaIAMcKvg.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/G2M-3kbaAAAr41k.jpg"", ""type"": ""photo""}]","{""favorite_count"": 215724, ""retweet_count"": 25747, ""reply_count"": 2185, ""quote_count"": 3223, ""bookmark_count"": 8154, ""views"": ""15054219""}","{""created_at"": ""Wed Oct 01 20:48:21 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/G2M-3jZaIAMcKvg.jpg"", ""https://pbs.twimg.com/media/G2M-3kbaAAAr41k.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 215724, ""bookmark_count"": 8154, ""quote_count"": 3223, ""reply_count"": 2185, ""retweet_count"": 25747, ""text"": ""🚨🇰🇵 BREAKING — North Korea: \n\""Israel has 24 Hours to Release Greta.\"" https://t.co/UZuZosjgj1"", ""is_quote"": true, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1513410916473192450"", ""id"": ""1973490188904178146"", ""conversation_id"": ""1973490188904178146"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""views"": ""15054219"", ""in_reply_to_status_id"": null, ""quoted_status_id"": ""1973488699779457153"", ""url"": ""https://x.com/pamphletsY/status/1973490188904178146""}",17,,1973488699779457153
247,x,1889041418909327588,https://x.com/ReallyAmerican1/status/1889041418909327588,,,en,ReallyAmerican1,Really American,unknown,BREAKING: A stunning new video of Donald Trump getting booed relentlessly at the Super Bowl just was released. It’d be a shame if it went viral.  https://t.co/QHkDQrUewA,Mon Feb 10 19:59:05 +0000 2025,2026-02-03T18:49:06.816101+00:00,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1889000365447671808/pu/img/VLxT8xDIbyuBdua7.jpg"", ""type"": ""photo""}]","{""favorite_count"": 145528, ""retweet_count"": 35723, ""reply_count"": 7802, ""quote_count"": 1499, ""bookmark_count"": 9481, ""views"": ""5730889""}","{""created_at"": ""Mon Feb 10 19:59:05 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/ext_tw_video_thumb/1889000365447671808/pu/img/VLxT8xDIbyuBdua7.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 145528, ""bookmark_count"": 9481, ""quote_count"": 1499, ""reply_count"": 7802, ""retweet_count"": 35723, ""text"": ""BREAKING: A stunning new video of Donald Trump getting booed relentlessly at the Super Bowl just was released. It’d be a shame if it went viral.  https://t.co/QHkDQrUewA"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1889041418909327588"", ""conversation_id"": ""1889041418909327588"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""5730889"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1889041418909327588""}",18,,
248,x,1894111188125974774,https://x.com/ReallyAmerican1/status/1894111188125974774,,,en,ReallyAmerican1,Really American,unknown,"🚨BREAKING: In an incredible moment in front of the world, President Macron brutally interrupted a Trump lie, fearlessly fact checking him in real time.

Watch Trump's embarrassed expression.
This is how it's done. 
https://t.co/sj8JUc3zMa",Mon Feb 24 19:44:32 +0000 2025,2026-02-03T18:49:06.816525+00:00,"[{""url"": ""https://pbs.twimg.com/media/GkkxP0JXwAAdQfp.jpg"", ""type"": ""photo""}]","{""favorite_count"": 112701, ""retweet_count"": 16293, ""reply_count"": 3056, ""quote_count"": 1483, ""bookmark_count"": 8551, ""views"": ""8141871""}","{""created_at"": ""Mon Feb 24 19:44:32 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/GkkxP0JXwAAdQfp.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 112701, ""bookmark_count"": 8551, ""quote_count"": 1483, ""reply_count"": 3056, ""retweet_count"": 16293, ""text"": ""🚨BREAKING: In an incredible moment in front of the world, President Macron brutally interrupted a Trump lie, fearlessly fact checking him in real time.\n\nWatch Trump's embarrassed expression.\nThis is how it's done. \nhttps://t.co/sj8JUc3zMa"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1894111188125974774"", ""conversation_id"": ""1894111188125974774"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""8141871"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1894111188125974774""}",18,,
249,x,1280159387349184512,https://x.com/ReallyAmerican1/status/1280159387349184512,,,en,ReallyAmerican1,Really American,unknown,"Trump said we were going to go to Mars.

We can’t even go to Europe.",Mon Jul 06 15:19:16 +0000 2020,2026-02-03T18:49:06.816565+00:00,[],"{""favorite_count"": 88979, ""retweet_count"": 17715, ""reply_count"": 1564, ""quote_count"": 1319, ""bookmark_count"": 170, ""views"": null}","{""created_at"": ""Mon Jul 06 15:19:16 +0000 2020"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 88979, ""bookmark_count"": 170, ""quote_count"": 1319, ""reply_count"": 1564, ""retweet_count"": 17715, ""text"": ""Trump said we were going to go to Mars.\n\nWe can’t even go to Europe."", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1280159387349184512"", ""conversation_id"": ""1280159387349184512"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1280159387349184512""}",18,,
250,x,1988719797656510741,https://x.com/ReallyAmerican1/status/1988719797656510741,,,en,ReallyAmerican1,Really American,unknown,"BREAKING: Rep. Grijalva immediately slams Speaker Johnson with a fiery speech for ""an abuse of power. One individual should not be able to unilaterally obstruct the swearing in of a duly elected member.""

Let's go. 🔥
https://t.co/HIl9UOZt0W",Wed Nov 12 21:25:23 +0000 2025,2026-02-03T18:49:06.816590+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1988718648807317504/img/GyHgCNY-MNPkRCWh.jpg"", ""type"": ""photo""}]","{""favorite_count"": 103065, ""retweet_count"": 16917, ""reply_count"": 2084, ""quote_count"": 411, ""bookmark_count"": 3047, ""views"": ""1525076""}","{""created_at"": ""Wed Nov 12 21:25:23 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1988718648807317504/img/GyHgCNY-MNPkRCWh.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 103065, ""bookmark_count"": 3047, ""quote_count"": 411, ""reply_count"": 2084, ""retweet_count"": 16917, ""text"": ""BREAKING: Rep. Grijalva immediately slams Speaker Johnson with a fiery speech for \""an abuse of power. One individual should not be able to unilaterally obstruct the swearing in of a duly elected member.\""\n\nLet's go. 🔥\nhttps://t.co/HIl9UOZt0W"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1988719797656510741"", ""conversation_id"": ""1988719797656510741"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""1525076"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1988719797656510741""}",18,,
251,x,1897407688814026969,https://x.com/ReallyAmerican1/status/1897407688814026969,,,en,ReallyAmerican1,Really American,unknown,"BREAKING: In a stunning moment, Rep. Jasmine Crockett asks the Mayors whether there are any immigrants roaming around their cities with 34 felony convictions (all answered no), ""because that could be a danger to the community."" She is a national treasure.
https://t.co/p1cfe7M22S",Wed Mar 05 22:03:39 +0000 2025,2026-02-03T18:49:06.816651+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1897377082700677120/img/kdNOfTC2GIDvF2tz.jpg"", ""type"": ""photo""}]","{""favorite_count"": 100441, ""retweet_count"": 15475, ""reply_count"": 3514, ""quote_count"": 555, ""bookmark_count"": 3479, ""views"": ""3596839""}","{""created_at"": ""Wed Mar 05 22:03:39 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1897377082700677120/img/kdNOfTC2GIDvF2tz.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 100441, ""bookmark_count"": 3479, ""quote_count"": 555, ""reply_count"": 3514, ""retweet_count"": 15475, ""text"": ""BREAKING: In a stunning moment, Rep. Jasmine Crockett asks the Mayors whether there are any immigrants roaming around their cities with 34 felony convictions (all answered no), \""because that could be a danger to the community.\"" She is a national treasure.\nhttps://t.co/p1cfe7M22S"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1897407688814026969"", ""conversation_id"": ""1897407688814026969"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""3596839"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1897407688814026969""}",18,,
252,x,1892301943449460897,https://x.com/ReallyAmerican1/status/1892301943449460897,,,en,ReallyAmerican1,Really American,unknown,"BREAKING: With two more planes falling out of the sky in Arizona, Medicaid in danger, and prices for eggs skyrocketing, Trump is enjoying his third weekday in a row playing golf with the country in chaos.

Imagine the outrage if President Biden did this.
https://t.co/VyV1DViV2A",Wed Feb 19 19:55:15 +0000 2025,2026-02-03T18:49:06.816674+00:00,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1892279952810074113/pu/img/VHvlfqJM_2i8Acy_.jpg"", ""type"": ""photo""}]","{""favorite_count"": 97015, ""retweet_count"": 15434, ""reply_count"": 13928, ""quote_count"": 1676, ""bookmark_count"": 2876, ""views"": ""10992651""}","{""created_at"": ""Wed Feb 19 19:55:15 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/ext_tw_video_thumb/1892279952810074113/pu/img/VHvlfqJM_2i8Acy_.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 97015, ""bookmark_count"": 2876, ""quote_count"": 1676, ""reply_count"": 13928, ""retweet_count"": 15434, ""text"": ""BREAKING: With two more planes falling out of the sky in Arizona, Medicaid in danger, and prices for eggs skyrocketing, Trump is enjoying his third weekday in a row playing golf with the country in chaos.\n\nImagine the outrage if President Biden did this.\nhttps://t.co/VyV1DViV2A"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1892301943449460897"", ""conversation_id"": ""1892301943449460897"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""10992651"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1892301943449460897""}",18,,
253,x,1990929461970415666,https://x.com/ReallyAmerican1/status/1990929461970415666,,,en,ReallyAmerican1,Really American,unknown,"BREAKING: An ICE Agent was BUSTED by Bloomington Police in ""Operation Creep"" trying to solicit sex from a minor. When arrested, he said ""I'm ICE, boys.""

That ICE Agent is toast. https://t.co/yWLdWQ0HSf",Tue Nov 18 23:45:48 +0000 2025,2026-02-03T18:49:06.816694+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1990910570627805185/img/I_OO0SbqSmmKJ9na.jpg"", ""type"": ""photo""}]","{""favorite_count"": 102894, ""retweet_count"": 21306, ""reply_count"": 1221, ""quote_count"": 812, ""bookmark_count"": 7133, ""views"": ""3025791""}","{""created_at"": ""Tue Nov 18 23:45:48 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1990910570627805185/img/I_OO0SbqSmmKJ9na.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 102894, ""bookmark_count"": 7133, ""quote_count"": 812, ""reply_count"": 1221, ""retweet_count"": 21306, ""text"": ""BREAKING: An ICE Agent was BUSTED by Bloomington Police in \""Operation Creep\"" trying to solicit sex from a minor. When arrested, he said \""I'm ICE, boys.\""\n\nThat ICE Agent is toast. https://t.co/yWLdWQ0HSf"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1990929461970415666"", ""conversation_id"": ""1990929461970415666"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""views"": ""3025791"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1990929461970415666""}",18,,
254,x,1893022224119927031,https://x.com/ReallyAmerican1/status/1893022224119927031,,,en,ReallyAmerican1,Really American,unknown,"BREAKING: In a stunning moment of defiance, Maine's Governor Janet Mills stands up to Trump, saying she is complying with state and federal (anti-discrimination) law, and will see him in court over his threat to withhold federal funds. This is incredible.
https://t.co/2eBS3JcdK1",Fri Feb 21 19:37:23 +0000 2025,2026-02-03T18:49:06.816713+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1893013163303407616/img/YCdBZfIXTDKJRvYH.jpg"", ""type"": ""photo""}]","{""favorite_count"": 88822, ""retweet_count"": 12157, ""reply_count"": 5813, ""quote_count"": 1683, ""bookmark_count"": 3915, ""views"": ""4861245""}","{""created_at"": ""Fri Feb 21 19:37:23 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1893013163303407616/img/YCdBZfIXTDKJRvYH.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 88822, ""bookmark_count"": 3915, ""quote_count"": 1683, ""reply_count"": 5813, ""retweet_count"": 12157, ""text"": ""BREAKING: In a stunning moment of defiance, Maine's Governor Janet Mills stands up to Trump, saying she is complying with state and federal (anti-discrimination) law, and will see him in court over his threat to withhold federal funds. This is incredible.\nhttps://t.co/2eBS3JcdK1"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1893022224119927031"", ""conversation_id"": ""1893022224119927031"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""4861245"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1893022224119927031""}",18,,
255,x,1530617022710702080,https://x.com/ReallyAmerican1/status/1530617022710702080,,,en,ReallyAmerican1,Really American,unknown,Do something. https://t.co/FuBwqekhfZ,Sat May 28 18:28:30 +0000 2022,2026-02-03T18:49:06.816731+00:00,"[{""url"": ""https://pbs.twimg.com/media/FT3YEQDWQAIxFbJ.jpg"", ""type"": ""photo""}]","{""favorite_count"": 77850, ""retweet_count"": 16593, ""reply_count"": 815, ""quote_count"": 637, ""bookmark_count"": 190, ""views"": null}","{""created_at"": ""Sat May 28 18:28:30 +0000 2022"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/FT3YEQDWQAIxFbJ.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 77850, ""bookmark_count"": 190, ""quote_count"": 637, ""reply_count"": 815, ""retweet_count"": 16593, ""text"": ""Do something. https://t.co/FuBwqekhfZ"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1530617022710702080"", ""conversation_id"": ""1530617022710702080"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1530617022710702080""}",18,,
256,x,1644347444128301056,https://x.com/ReallyAmerican1/status/1644347444128301056,,,en,ReallyAmerican1,Really American,unknown,"Senator Josh Hawley raised a fist in solidarity with January 6th attackers 

Rep. Paul Gosar posted a cartoon video that depicted the killing of AOC

Rep. Marjorie Taylor Greene posted a video in which she said Nancy Pelosi was a ""traitor"" who deserved to be executed

George https://t.co/bmaUyTPfVI",Fri Apr 07 14:32:35 +0000 2023,2026-02-03T18:49:06.816751+00:00,"[{""url"": ""https://pbs.twimg.com/media/FtHlSTiXwAMiXUX.jpg"", ""type"": ""photo""}]","{""favorite_count"": 71193, ""retweet_count"": 17321, ""reply_count"": 991, ""quote_count"": 657, ""bookmark_count"": 801, ""views"": ""6763555""}","{""created_at"": ""Fri Apr 07 14:32:35 +0000 2023"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/FtHlSTiXwAMiXUX.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 71193, ""bookmark_count"": 801, ""quote_count"": 657, ""reply_count"": 991, ""retweet_count"": 17321, ""text"": ""Senator Josh Hawley raised a fist in solidarity with January 6th attackers \n\nRep. Paul Gosar posted a cartoon video that depicted the killing of AOC\n\nRep. Marjorie Taylor Greene posted a video in which she said Nancy Pelosi was a \""traitor\"" who deserved to be executed\n\nGeorge https://t.co/bmaUyTPfVI"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""767788995962998784"", ""id"": ""1644347444128301056"", ""conversation_id"": ""1644347444128301056"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""views"": ""6763555"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ReallyAmerican1/status/1644347444128301056""}",18,,
257,x,2019412030378139664,https://x.com/ICEgov/status/2019412030378139664,,,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"— WILLFUL HOMICIDE 
— VOLUNTARY MANSLAUGHTER 
— ASSAULT W/A DEADLY WEAPON X4 
— AGGRAVATED ASSAULT W/A WEAPON 
— CARRYING A PROHIBITED WEAPON 
— ILLEGAL REENTRY X2 

Pablo Jose Orellana Nolazco, a violent criminal illegal alien from Honduras, has terrorized California residents https://t.co/EwDBL0W6f4",Thu Feb 05 14:05:21 +0000 2026,2026-02-05T15:54:36.624243+00:00,"[{""url"": ""https://pbs.twimg.com/media/HAZkikaXYAAfo1m.png"", ""type"": ""photo""}]","{""favorite_count"": 1309, ""retweet_count"": 456, ""reply_count"": 121, ""quote_count"": 38, ""bookmark_count"": 24, ""views"": ""20174""}","{""created_at"": ""Thu Feb 05 14:05:21 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/HAZkikaXYAAfo1m.png""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 1309, ""bookmark_count"": 24, ""quote_count"": 38, ""reply_count"": 121, ""retweet_count"": 456, ""text"": ""— WILLFUL HOMICIDE \n— VOLUNTARY MANSLAUGHTER \n— ASSAULT W/A DEADLY WEAPON X4 \n— AGGRAVATED ASSAULT W/A WEAPON \n— CARRYING A PROHIBITED WEAPON \n— ILLEGAL REENTRY X2 \n\nPablo Jose Orellana Nolazco, a violent criminal illegal alien from Honduras, has terrorized California residents https://t.co/EwDBL0W6f4"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2019412030378139664"", ""conversation_id"": ""2019412030378139664"", ""source"": ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"", ""views"": ""20174"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2019412030378139664""}",1,,
258,x,2019255219671224508,https://x.com/ICEgov/status/2019255219671224508,"[""SecScottBessent""]",,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"RT @SecScottBessent: Illegal immigrants have artificially depressed Americans’ wages and driven up rents for working families.

Now that @P…",Thu Feb 05 03:42:14 +0000 2026,2026-02-05T15:54:36.626987+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 5090, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": null}","{""created_at"": ""Thu Feb 05 03:42:14 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""SecScottBessent""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 5090, ""text"": ""RT @SecScottBessent: Illegal immigrants have artificially depressed Americans’ wages and driven up rents for working families.\n\nNow that @P…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2019255219671224508"", ""conversation_id"": ""2019255219671224508"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2019255219671224508""}",1,,
259,x,2019229585909366820,https://x.com/ICEgov/status/2019229585909366820,,,en,ICEgov,U.S. Immigration and Customs Enforcement,government,"CHILD SEX PREDATOR RELEASED 1 YEAR INTO 25-YEAR SENTENCE BY MARYLAND  

ICE Baltimore arrested Anthony Rodriguez-Gregorio, a criminal illegal alien from Guatemala with a final removal order and a 2024 conviction for sexually assaulting a child he was babysitting. 

He was given https://t.co/2vW0cUq03I",Thu Feb 05 02:00:23 +0000 2026,2026-02-05T15:54:36.627038+00:00,"[{""url"": ""https://pbs.twimg.com/media/HAW-m0zWYAAsfhP.jpg"", ""type"": ""photo""}]","{""favorite_count"": 8333, ""retweet_count"": 3262, ""reply_count"": 658, ""quote_count"": 219, ""bookmark_count"": 236, ""views"": ""79848""}","{""created_at"": ""Thu Feb 05 02:00:23 +0000 2026"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/HAW-m0zWYAAsfhP.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 8333, ""bookmark_count"": 236, ""quote_count"": 219, ""reply_count"": 658, ""retweet_count"": 3262, ""text"": ""CHILD SEX PREDATOR RELEASED 1 YEAR INTO 25-YEAR SENTENCE BY MARYLAND  \n\nICE Baltimore arrested Anthony Rodriguez-Gregorio, a criminal illegal alien from Guatemala with a final removal order and a 2024 conviction for sexually assaulting a child he was babysitting. \n\nHe was given https://t.co/2vW0cUq03I"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""39384517"", ""id"": ""2019229585909366820"", ""conversation_id"": ""2019229585909366820"", ""source"": ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"", ""views"": ""79848"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/ICEgov/status/2019229585909366820""}",1,,
